key	text	tooltip
unit_abilities_tooltip_text_wh_main_lore_passive_metalshifting	Armour is little defence against a skilled alchemist, under his command metal turns into an arcane lightning rod, attracting hostile magic. 	true
unit_abilities_onscreen_name_wh2_main_item_passive_war_drum_of_xahutec	War Drum of Xahutec	true
unit_abilities_onscreen_name_wh2_twa03_lord_passive_beastlords_presence	Beastlord's Presence	true
unit_abilities_tooltip_text_wh2_main_unit_abilities_pestilential_breath	Some Dragons breathe noxious fumes that have a long-lasting effect on their target's coordination - if it survived the attack in the first place.	true
unit_abilities_onscreen_name_wh2_dlc12_lord_passive_warpstone_detonation	Warpstone Detonation	true
unit_abilities_onscreen_name_wh2_dlc15_item_abilities_lucky_banner	Lucky Banner	true
unit_abilities_onscreen_name_wh2_dlc16_item_passive_fang_of_taalroth	Fang of Taalroth	true
unit_abilities_onscreen_name_wh2_dlc16_spell_bound_flesh_to_stone	Flesh to Stone	true
unit_abilities_onscreen_name_wh2_main_lord_abilities_the_ruination_of_cities	The Ruination of Cities	true
unit_abilities_tooltip_text_wh2_dlc17_army_abilities_xapatis_sanctum	A toxic barrage of noxious vengeance rains down upon the foe, poisoning enemies and permeating their armour.	true
unit_abilities_tooltip_text_wh_dlc08_quest_passive_favoured_by_the_god	Basking in the attention of his chosen God, and hoping to be blessed with gifts and boons, this warrior enjoys a period of invulnerability against his foes.	true
unit_abilities_onscreen_name_wh_dlc07_unit_formation_lance	Lance	true
unit_abilities_tooltip_text_wh2_main_unit_passive_bloodshield_of_khaine	Dark enchantments ensure that those who stand close to a Cauldron of Blood enjoy a degree of protection from the Bloody-handed God.	true
unit_abilities_onscreen_name_wh2_main_spell_dark_magic_power_of_darkness	Power of Darkness	true
unit_abilities_onscreen_name_wh2_dlc09_lore_passive_the_restless_dead	The Restless Dead	true
unit_abilities_onscreen_name_wh2_dlc11_character_abilities_all_hands_hoay	All Hands Hoay!	true
unit_abilities_onscreen_name_wh2_dlc16_lord_passive_fanatical_resolve_1	Fanatical Resolve I	true
unit_abilities_onscreen_name_wh2_dlc15_hero_abilities_swamp_breath	Swamp Breath	true
unit_abilities_onscreen_name_wh_main_spell_death_the_purple_sun_of_xereus_upgraded	The Purple Sun of Xereus Upgraded	true
unit_abilities_onscreen_name_wh2_dlc13_final_battle_abilities_shield_of_the_old_ones	Shield of the Old Ones	true
unit_abilities_onscreen_name_wh2_dlc09_faction_passive_realm_of_souls_tier_3	Realm of Souls Tier 3	true
unit_abilities_onscreen_name_wh_main_lore_passive_life_leeching	Life Leeching	true
unit_abilities_tooltip_text_wh2_dlc15_unit_passive_rubble_and_ruin_tier_2	Being a towering, walking cluster of rocks means that big bits sometimes fall off you, much to the detriment of anything smaller nearby!	true
unit_abilities_tooltip_text_wh2_dlc12_unit_passive_thunderous_one	The final word of the Old Ones to those not part of the Great Plan – short, clear and extremely deadly!	true
unit_abilities_onscreen_name_wh2_dlc16_item_passive_twilight_helm	Twilight Helm	true
unit_abilities_onscreen_name_wh2_dlc10_weapon_abilities_sword_of_khaine	Sword of Khaine	true
unit_abilities_tooltip_text_wh_dlc03_spell_beasts_transformation_of_kadon	Kadon was able to shift his shape to that of any monster, even a Manticore. One day he found he could not change back...	true
unit_abilities_tooltip_text_wh_main_spell_lil_waaagh_itchy_nuisance	By vigorously scratching his armpits - cackling maniacally as he does so - the Shaman projects painful chafing onto a nearby foe.	true
unit_abilities_tooltip_text_wh2_dlc17_spell_heavens_comet_of_casandora_bound_skink_oracle	Acting as a conduit for a Slann Mage-Priest, the Oracle can wield magic beyond its own capabilities – at a cost.	true
unit_abilities_tooltip_text_wh2_dlc16_item_passive_dragon_mask_ii	With the form of a Dragon’s ajar jaws, this mask offers scant protection but emanates an aura that silently softens foes – hearts, armour and all.	true
unit_abilities_tooltip_text_wh_main_spell_heavens_urannons_thunderbolt	The caster calls down a mighty ball of lightning and hurls it - should the foe be struck they will surely be shattered!	true
unit_abilities_onscreen_name_wh_dlc08_item_abilities_great_horn_of_dragon_ogre	Dragon Ogre's Great Horn	true
unit_abilities_tooltip_text_wh2_dlc15_army_abilities_unleash_the_winds	The Waystone controls the flow of the Winds. Its power can be harnessed to invigorate all casters on the field – be they friend or foe.	true
unit_abilities_tooltip_text_wh2_main_spell_high_magic_soul_quench_upgraded	White light bursts forth, quenching the spirit of the foe as a mortal might smother a spark.	true
unit_abilities_onscreen_name_wh_main_item_abilities_earthing_rod	Earthing Rod	true
unit_abilities_tooltip_text_wh2_dlc09_character_abilities_restore	Reaching behind the wall of death to bring back the soul and bind it to you takes skill, but like anything, practice makes perfect!	true
unit_abilities_onscreen_name_wh2_dlc15_item_abilities_armour_of_caledor	Armour of Caledor	true
unit_abilities_tooltip_text_wh2_main_item_abilities_skavenbrew	This concoction is made of Warpstone and the blood of many creatures. Its effects are devastating.	true
unit_abilities_tooltip_text_wh2_dlc16_item_abilities_dreaming_ring_ii	A momentary trance induced on a subject using this magical trinket instantaneously mimics the healing effects of a dozen deep sleeps.	true
unit_abilities_onscreen_name_wh2_main_spell_dark_magic_chillwind	Chillwind	true
unit_abilities_onscreen_name_wh2_dlc15_character_abilities_burp_of_grom_1	Burp of Grom	true
unit_abilities_tooltip_text_wh_dlc04_spell_death_doom_and_darkness_strigoi	Spirits of the departed assail the Wizard’s foes, sapping their resolve and causing dread among their numbers.	true
unit_abilities_onscreen_name_wh2_dlc10_item_passive_gate_keepers_helm	Gatekeeper's Helm	true
unit_abilities_tooltip_text_wh_main_weapon_abilities_the_mace_of_helsturm	Used by Johann Helsturm, the first Grand Theogonist. When wielded by a warrior whose devotion is beyond reproach the head of the mace glows so brightly it bursts into flame.	true
unit_abilities_onscreen_name_wh2_main_unit_abilities_fiery_breath	Fiery Breath	true
unit_abilities_onscreen_name_wh_dlc04_spell_bound_banishment_innate	Banishment	true
unit_abilities_onscreen_name_wh2_dlc11_army_abilities_shanty_verse_1_ai	Shanty: First Verse	true
unit_abilities_tooltip_text_wh2_dlc09_unit_passive_guardian	In the midst of a bloodbath it's good to know that someone has your back.	true
unit_abilities_onscreen_name_wh2_dlc12_army_abilities_jungle_swarm	Jungle Swarm	true
unit_abilities_tooltip_text_wh2_main_army_abilities_temple_of_mists	Xlanhuapec's swirling mists can take the form of elemental creatures of water or air to assist Lizardmen armies in battle.	true
unit_abilities_onscreen_name_wh_main_lore_passive_the_curse_of_undeath	The Curse of Undeath	true
unit_abilities_tooltip_text_wh_main_item_abilities_potion_of_speed	The blue liquid in this small bottle blesses the imbiber with a boost of preternatural speed.	true
unit_abilities_tooltip_text_wh2_dlc09_character_passive_tretchs_raiders	A master of exploiting others' weaknesses, Tretch and his band are never where you expect them and always where they can do most damage.	true
unit_abilities_onscreen_name_wh2_dlc14_unit_abilities_seismic_snare	Seismic Snare	true
unit_abilities_tooltip_text_wh2_main_spell_ruin_cracks_call_upgraded	With the incantation invoked, the Skaven stamps his horrible, rattish foot, causing the very ground to split asunder.	true
unit_abilities_tooltip_text_wh2_dlc10_weapon_passive_the_cursed_blade	The Deathsword glistens with murder and the Cursed Blade moves with a life of its own.	true
unit_abilities_onscreen_name_wh_dlc03_lore_passive_bestial_surge	Bestial Surge	true
unit_abilities_onscreen_name_wh2_dlc15_army_abilities_oath_of_replenishment_upgraded	Oath of Replenishment Upgraded	true
unit_abilities_tooltip_text_wh2_dlc16_lord_abilities_roused_to_wrath_3	A sudden sprouting of savage Dryads is often the first tangible warning that the forest’s savagery has truly been unleashed.	true
unit_abilities_onscreen_name_wh2_dlc17_unit_passive_wightblades	Wightblades	true
unit_abilities_onscreen_name_wh2_main_spell_bound_ring_of_corin	Ring of Corin	true
unit_abilities_onscreen_name_wh_dlc08_item_abilities_the_wintertooth_crown	The Wintertooth Crown	true
unit_abilities_onscreen_name_wh2_dlc15_army_abilities_wind_trap_1b	Wind Trap 1b	true
unit_abilities_tooltip_text_wh_main_spell_metal_searing_doom_upgraded	A spray of sizzling silver slivers rain from the sky to impale the caster's enemy.	true
unit_abilities_tooltip_text_wh_main_spell_metal_gehennas_golden_hounds_upgraded	Blowing on a glimmering golden whistle, the Wizard summons the spirit of Gehenna’s metal hounds to hunt down his prey.   	true
unit_abilities_onscreen_name_wh2_dlc14_unit_passive_barbed_net	Barbed Net	true
unit_abilities_onscreen_name_wh2_dlc15_army_abilities_wind_trap_1a	Wind Trap 1a	true
unit_abilities_onscreen_name_wh2_main_banner_passive_sacred_banner_of_the_horned_rat	Sacred Banner of the Horned Rat	true
unit_abilities_onscreen_name_wh_dlc05_spell_shadow_the_penumbral_pendulum_upgraded	The Penumbral Pendulum Upgraded	true
unit_abilities_tooltip_text_wh2_dlc16_item_passive_twilight_helm	The inspirational magic of this helm can make a good leader into a great one, and a great leader into a legend. 	true
unit_abilities_tooltip_text_wh_main_unit_passive_deathblow	Such is the strength within this warrior that when they strike it is sure to be a deathblow!	true
unit_abilities_onscreen_name_wh2_dlc15_unit_passive_spiky_skin	Spiky Skin	true
unit_abilities_tooltip_text_wh_main_rune_abilities_rune_of_stoicism	Dwarfs are stubborn. The Rune of Stoicism amplifies this, reminding them never to back down no matter who they face.	true
unit_abilities_tooltip_text_wh_dlc03_unit_passive_primal_fury	Goaded by Chieftains and enraged by intruders on their blood-grounds, Beastmen become consumed by a savage furore!	true
unit_abilities_tooltip_text_wh_dlc03_character_abilities_deadly_onslaught	Beastmen keep charging, seeking, fighting. They do not cease. They cannot.	true
unit_abilities_tooltip_text_wh2_main_item_abilities_scrying_stone	An orb made of the polished gallstones from the dreaded Blindwyrm is said to be able to glimpse the future.	true
unit_abilities_onscreen_name_wh_main_item_abilities_silver_horn_of_vengeance	Silver Horn of Vengeance	true
unit_abilities_tooltip_text_wh2_dlc09_spell_nehekhara_ptras_incantation_of_righteous_smiting	When the verses are spoken, a fierce light emanates from the Undead's empty eye-sockets, enabling them to strike with supernatural speed and fury.	true
unit_abilities_onscreen_name_wh2_main_unit_passive_the_rats_emerge	The Rats Emerge	true
unit_abilities_tooltip_text_wh2_dlc11_item_passive_the_bordeleaux_flabellum	This enchanted fan keeps Cylostra cool when the heat is on, improving the recharge of her abilities and reducing their cooldown times.	true
unit_abilities_onscreen_name_wh2_dlc15_army_abilities_grimgors_big_waaagh	Grimgor's Big Waaagh!	true
unit_abilities_onscreen_name_wh_dlc07_lord_passive_spirit_of_the_tempest	Spirit of the Tempest	true
unit_abilities_onscreen_name_wh_main_character_abilities_magical_animus	Magical Animus	true
unit_abilities_tooltip_text_wh2_dlc16_weapon_abilities_eagle_bow	This weapon’s strange, ethereal carvings betoken a power that can grant instinctive awareness of the lay of a battlefield.	true
unit_abilities_tooltip_text_wh2_main_character_abilities_dark_venom	A victim of Dark Venom knows only a drawn-out and agonising death.	true
unit_abilities_onscreen_name_wh_dlc06_unit_passive_the_old_grumblers	The Old Grumblers	true
unit_abilities_onscreen_name_wh2_dlc15_unit_abilities_mimic_loecs_shroud	Mirror (Loec's Shroud)	true
unit_abilities_onscreen_name_wh_dlc03_spell_beasts_wyssans_wildform_upgraded	Wyssan's Wildform Upgraded	true
unit_abilities_tooltip_text_wh2_dlc13_character_ability_hunters_call	When he shouts to stand and fight, his loyal men listen and heed their leader.	true
unit_abilities_tooltip_text_wh2_dlc09_character_passive_unyielding_will	Inalienable and unassailable in all things, Settra's strength is such that he never needs to return to his sarcophagus.	true
unit_abilities_onscreen_name_wh2_dlc14_weapon_abilities_whirl_of_weeping_blades	Whirl of Weeping Blades	true
unit_abilities_onscreen_name_wh_main_spell_metal_plague_of_rust_upgraded	Plague of Rust Upgraded	true
unit_abilities_onscreen_name_wh2_dlc11_army_abilities_shanty_verse_2_ai	Shanty: Second Verse	true
unit_abilities_tooltip_text_wh2_dlc16_item_abilities_dreaming_cloak_ii	Whoever dons this cloak does not just become one with the forest, but one with the hardened sentinels who guard Athel Caiellin’s fluctuating portals.	true
unit_abilities_tooltip_text_wh2_main_weapon_bound_reaver_bow	These arrows shower their targets with dozens of razor-sharp shards; a percussive shot of death.	true
unit_abilities_tooltip_text_wh_dlc06_unit_abilities_the_loons_of_eight_peaks	The Goblin Fanatics of Karak Eight Peaks eschew the use of balls with their chains, favouring shaved Dwarfs instead!	true
unit_abilities_tooltip_text_wh2_main_unit_passive_scurry_away	"He who runs away lives to fight another day!" - so the foul, craven adage goes.	true
unit_abilities_tooltip_text_wh2_dlc13_lord_passive_to_the_death	Never knowing pain or fear, Gor-Rok's assault is unrelenting.	true
unit_abilities_tooltip_text_wh_dlc05_spell_shadow_the_penumbral_pendulum_upgraded	A spectral pendulum is summoned by the Wizard. On command, it swings, razor sharp and with lethal speed, through the foe.	true
unit_abilities_onscreen_name_wh2_dlc16_lord_abilities_remouldered	Remouldered	true
unit_abilities_tooltip_text_wh2_main_character_passive_grand_arcane_conduit	A strong mind is needed to channel the Winds of Magic. Those that have such a gift become arcane conduits - funnelling the magical tempests to their cause.	true
unit_abilities_tooltip_text_wh_dlc03_lore_passive_bestial_surge	The Bray-Shaman inflames the Beastmen’s urge to rend the foe, causing them to surge forward in a roaring, bellowing mass.	true
