key	superseded_abilities_set	requires_effect_enabling	icon_name	overpower_option	type	video	uniqueness	is_unit_upgrade	is_hidden_in_ui	source_type	is_hidden_in_ui_for_enemy
wh_main_spell_big_waaagh_fists_of_gork		true	wh_main_spell_big_waaagh_fists_of_gork		wh_type_augment	spell_previews/big_waaagh/wh_main_spell_big_waaagh_fists_of_gork	wh_main_anc_group_uncommon	true	false	spell	false
wh_main_spell_big_waaagh_foot_of_gork		true	wh_main_spell_big_waaagh_foot_of_gork	wh_main_spell_big_waaagh_foot_of_gork_upgraded	wh_type_explosion	spell_previews/big_waaagh/wh_main_spell_big_waaagh_foot_of_gork	wh_main_anc_group_rare	true	false	spell	false
wh_main_spell_big_waaagh_foot_of_gork_upgraded		true	wh_main_spell_big_waaagh_foot_of_gork		wh_type_explosion	spell_previews/big_waaagh/wh_main_spell_big_waaagh_foot_of_gork	wh_main_anc_group_rare	true	false	spell	false
wh_main_spell_big_waaagh_gaze_of_mork		true	wh_main_spell_big_waaagh_gaze_of_mork	wh_main_spell_big_waaagh_gaze_of_mork_upgraded	wh_type_magic_missiles	spell_previews/big_waaagh/wh_main_spell_big_waaagh_gaze_of_mork	wh_main_anc_group_common	true	false	spell	false
wh_main_spell_big_waaagh_gaze_of_mork_upgraded		true	wh_main_spell_big_waaagh_gaze_of_mork		wh_type_magic_missiles	spell_previews/big_waaagh/wh_main_spell_big_waaagh_gaze_of_mork	wh_main_anc_group_common	true	false	spell	false
wh_main_spell_bound_book_of_arkhan		false	wh_main_spell_bound_book_of_arkhan		wh_type_augment		wh_main_anc_group_common	true	false	bound	false
wh_main_spell_bound_chain_lightning_ror		false	wh_main_spell_heavens_chain_lightning		wh_type_vortex		wh_main_anc_group_common	true	false	bound	false
wh_main_spell_bound_fireball		false	wh_main_spell_bound_fireball		wh_type_magic_missile		wh_main_anc_group_common	true	false	bound	false
wh_main_spell_bound_hammer_of_sigmar		true	wh_main_spell_bound_hammer_of_sigmar		wh_type_area_of_augments		wh_main_anc_group_common	true	false	bound	false
wh_main_spell_bound_piercing_bolts_of_burning		true	wh_main_spell_fire_piercing_bolts_of_burning		wh_type_bombardment		wh_main_anc_group_rare	true	false	bound	false
wh_main_spell_bound_shield_of_faith		true	wh_main_spell_bound_shield_of_faith		wh_type_area_of_ward_save		wh_main_anc_group_uncommon	true	false	bound	false
wh_main_spell_bound_soulfire		true	wh_main_spell_bound_soulfire		wh_type_bombardment		wh_main_anc_group_uncommon	true	false	bound	false
wh_main_spell_bound_staff_of_damnation		false	wh_main_spell_bound_staff_of_damnation		wh_type_area_of_augments		wh_main_anc_group_uncommon	true	false	bound	false
wh_main_spell_death_aspect_of_the_dreadknight		true	wh_main_spell_death_aspect_of_the_dreadknight	wh_main_spell_death_aspect_of_the_dreadknight_upgraded	wh_type_augment	spell_previews/death/wh_main_spell_death_aspect_of_the_dreadknight	wh_main_anc_group_common	true	false	spell	false
wh_main_spell_death_aspect_of_the_dreadknight_upgraded		true	wh_main_spell_death_aspect_of_the_dreadknight		wh_type_augment	spell_previews/death/wh_main_spell_death_aspect_of_the_dreadknight	wh_main_anc_group_common	true	false	spell	false
wh_main_spell_death_doom_and_darkness		true	wh_main_spell_death_doom_and_darkness	wh_main_spell_death_doom_and_darkness_upgraded	wh_type_hex	spell_previews/death/wh_main_spell_death_doom_and_darkness	wh_main_anc_group_uncommon	true	false	spell	false
wh_main_spell_death_doom_and_darkness_upgraded		true	wh_main_spell_death_doom_and_darkness		wh_type_hex	spell_previews/death/wh_main_spell_death_doom_and_darkness	wh_main_anc_group_uncommon	true	false	spell	false
wh_main_spell_death_soulblight		true	wh_main_spell_death_soulblight	wh_main_spell_death_soulblight_upgraded	wh_type_area_of_hexes	spell_previews/death/wh_main_spell_death_soulblight	wh_main_anc_group_uncommon	true	false	spell	false
wh_main_spell_death_soulblight_upgraded		true	wh_main_spell_death_soulblight		wh_type_area_of_hexes	spell_previews/death/wh_main_spell_death_soulblight	wh_main_anc_group_uncommon	true	false	spell	false
wh_main_spell_death_spirit_leech		true	wh_main_spell_death_spirit_leech	wh_main_spell_death_spirit_leech_upgraded	wh_type_direct_damage	spell_previews/death/wh_main_spell_death_spirit_leech	wh_main_anc_group_common	true	false	spell	false
wh_main_spell_death_spirit_leech_upgraded		true	wh_main_spell_death_spirit_leech		wh_type_direct_damage	spell_previews/death/wh_main_spell_death_spirit_leech	wh_main_anc_group_common	true	false	spell	false
wh_main_spell_death_the_fate_of_bjuna		true	wh_main_spell_death_the_fate_of_bjuna		wh_type_direct_damage	spell_previews/death/wh_main_spell_death_the_fate_of_bjuna	wh_main_anc_group_rare	true	false	spell	false
wh_main_spell_death_the_purple_sun_of_xereus		true	wh_main_spell_death_the_purple_sun_of_xereus	wh_main_spell_death_the_purple_sun_of_xereus_upgraded	wh_type_vortex	spell_previews/death/wh_main_spell_death_the_purple_sun_of_xereus	wh_main_anc_group_rare	true	false	spell	false
wh_main_spell_death_the_purple_sun_of_xereus_upgraded		true	wh_main_spell_death_the_purple_sun_of_xereus		wh_type_vortex	spell_previews/death/wh_main_spell_death_the_purple_sun_of_xereus	wh_main_anc_group_rare	true	false	spell	false
wh_main_spell_fire_cascading_fire_cloak		true	wh_main_spell_fire_cascading_fire_cloak		wh_type_augment	spell_previews/fire/wh_main_spell_fire_cascading_fire_cloak	wh_main_anc_group_common	true	false	spell	false
wh_main_spell_fire_fireball		true	wh_main_spell_fire_fireball	wh_main_spell_fire_fireball_upgraded	wh_type_magic_missile	spell_previews/fire/wh_main_spell_fire_fireball	wh_main_anc_group_common	true	false	spell	false
wh_main_spell_fire_fireball_upgraded		true	wh_main_spell_fire_fireball		wh_type_magic_missile	spell_previews/fire/wh_main_spell_fire_fireball	wh_main_anc_group_common	true	false	spell	false
wh_main_spell_fire_flame_storm		true	wh_main_spell_fire_flame_storm	wh_main_spell_fire_flame_storm_upgraded	wh_type_vortex	spell_previews/fire/wh_main_spell_fire_flame_storm	wh_main_anc_group_rare	true	false	spell	false
wh_main_spell_fire_flame_storm_upgraded		true	wh_main_spell_fire_flame_storm		wh_type_vortex	spell_previews/fire/wh_main_spell_fire_flame_storm	wh_main_anc_group_rare	true	false	spell	false
wh_main_spell_fire_flaming_sword_of_rhuin		true	wh_main_spell_fire_flaming_sword_of_rhuin	wh_main_spell_fire_flaming_sword_of_rhuin_upgraded	wh_type_area_of_augments	spell_previews/fire/wh_main_spell_fire_flaming_sword_of_rhuin	wh_main_anc_group_uncommon	true	false	spell	false
wh_main_spell_fire_flaming_sword_of_rhuin_upgraded		true	wh_main_spell_fire_flaming_sword_of_rhuin		wh_type_area_of_augments	spell_previews/fire/wh_main_spell_fire_flaming_sword_of_rhuin	wh_main_anc_group_uncommon	true	false	spell	false
wh_main_spell_fire_piercing_bolts_of_burning		true	wh_main_spell_fire_piercing_bolts_of_burning	wh_main_spell_fire_piercing_bolts_of_burning_upgraded	wh_type_bombardment	spell_previews/fire/wh_main_spell_fire_piercing_bolts_of_burning	wh_main_anc_group_rare	true	false	spell	false
wh_main_spell_fire_piercing_bolts_of_burning_upgraded		true	wh_main_spell_fire_piercing_bolts_of_burning		wh_type_bombardment	spell_previews/fire/wh_main_spell_fire_piercing_bolts_of_burning	wh_main_anc_group_rare	true	false	spell	false
wh_main_spell_fire_the_burning_head		true	wh_main_spell_fire_the_burning_head	wh_main_spell_fire_the_burning_head_upgraded	wh_type_wind	spell_previews/fire/wh_main_spell_fire_the_burning_head	wh_main_anc_group_uncommon	true	false	spell	false
wh_main_spell_fire_the_burning_head_upgraded		true	wh_main_spell_fire_the_burning_head		wh_type_wind	spell_previews/fire/wh_main_spell_fire_the_burning_head	wh_main_anc_group_uncommon	true	false	spell	false
wh_main_spell_heavens_chain_lightning		true	wh_main_spell_heavens_chain_lightning		wh_type_vortex	spell_previews/heaven/wh_main_spell_heavens_chain_lightning	wh_main_anc_group_rare	true	false	spell	false
wh_main_spell_heavens_comet_of_casandora		true	wh_main_spell_heavens_comet_of_casandora	wh_main_spell_heavens_comet_of_casandora_upgraded	wh_type_bombardment	spell_previews/heaven/wh_main_spell_heavens_comet_of_casandora	wh_main_anc_group_rare	true	false	spell	false
wh_main_spell_heavens_comet_of_casandora_upgraded		true	wh_main_spell_heavens_comet_of_casandora		wh_type_bombardment	spell_previews/heaven/wh_main_spell_heavens_comet_of_casandora	wh_main_anc_group_rare	true	false	spell	false
wh_main_spell_heavens_curse_of_the_midnight_wind		true	wh_main_spell_heavens_curse_of_the_midnight_wind	wh_main_spell_heavens_curse_of_the_midnight_wind_upgraded	wh_type_area_of_hexes	spell_previews/heaven/wh_main_spell_heavens_curse_of_the_midnight_wind	wh_main_anc_group_uncommon	true	false	spell	false
wh_main_spell_heavens_curse_of_the_midnight_wind_upgraded		true	wh_main_spell_heavens_curse_of_the_midnight_wind		wh_type_area_of_hexes	spell_previews/heaven/wh_main_spell_heavens_curse_of_the_midnight_wind	wh_main_anc_group_uncommon	true	false	spell	false
wh_main_spell_heavens_harmonic_convergence		true	wh_main_spell_heavens_harmonic_convergence	wh_main_spell_heavens_harmonic_convergence_upgraded	wh_type_augment	spell_previews/heaven/wh_main_spell_heavens_harmonic_convergence	wh_main_anc_group_common	true	false	spell	false
wh_main_spell_heavens_harmonic_convergence_upgraded		true	wh_main_spell_heavens_harmonic_convergence		wh_type_augment	spell_previews/heaven/wh_main_spell_heavens_harmonic_convergence	wh_main_anc_group_common	true	false	spell	false
wh_main_spell_heavens_urannons_thunderbolt		true	wh_main_spell_heavens_urannons_thunderbolt	wh_main_spell_heavens_urannons_thunderbolt_upgraded	wh_type_bombardment	spell_previews/heaven/wh_main_spell_heavens_urannons_thunderbolt	wh_main_anc_group_uncommon	true	false	spell	false
wh_main_spell_heavens_urannons_thunderbolt_upgraded		true	wh_main_spell_heavens_urannons_thunderbolt		wh_type_bombardment	spell_previews/heaven/wh_main_spell_heavens_urannons_thunderbolt	wh_main_anc_group_uncommon	true	false	spell	false
wh_main_spell_heavens_wind_blast		true	wh_main_spell_heavens_wind_blast	wh_main_spell_heavens_wind_blast_upgraded	wh_type_breath	spell_previews/heaven/wh_main_spell_heavens_wind_blast	wh_main_anc_group_common	true	false	spell	false
wh_main_spell_heavens_wind_blast_upgraded		true	wh_main_spell_heavens_wind_blast		wh_type_breath	spell_previews/heaven/wh_main_spell_heavens_wind_blast	wh_main_anc_group_common	true	false	spell	false
wh_main_spell_light_banishment		true	wh_main_spell_light_banishment	wh_main_spell_light_banishment_upgraded	wh_type_vortex	spell_previews/light/wh_main_spell_light_banishment	wh_main_anc_group_rare	true	false	spell	false
wh_main_spell_light_banishment_upgraded		true	wh_main_spell_light_banishment		wh_type_vortex	spell_previews/light/wh_main_spell_light_banishment	wh_main_anc_group_rare	true	false	spell	false
wh_main_spell_light_bironas_timewarp		true	wh_main_spell_light_bironas_timewarp	wh_main_spell_light_bironas_timewarp_upgraded	wh_type_area_of_augments	spell_previews/light/wh_main_spell_light_bironas_timewarp	wh_main_anc_group_rare	true	false	spell	false
wh_main_spell_light_bironas_timewarp_upgraded		true	wh_main_spell_light_bironas_timewarp		wh_type_area_of_augments	spell_previews/light/wh_main_spell_light_bironas_timewarp	wh_main_anc_group_rare	true	false	spell	false
wh_main_spell_light_light_of_battle		true	wh_main_spell_light_light_of_battle	wh_main_spell_light_light_of_battle_upgraded	wh_type_area_of_augments	spell_previews/light/wh_main_spell_light_light_of_battle	wh_main_anc_group_uncommon	true	false	spell	false
wh_main_spell_light_light_of_battle_upgraded		true	wh_main_spell_light_light_of_battle		wh_type_area_of_augments	spell_previews/light/wh_main_spell_light_light_of_battle	wh_main_anc_group_uncommon	true	false	spell	false
wh_main_spell_light_net_of_amyntok		true	wh_main_spell_light_net_of_amyntok	wh_main_spell_light_net_of_amyntok_upgraded	wh_type_hex	spell_previews/light/wh_main_spell_light_net_of_amyntok	wh_main_anc_group_uncommon	true	false	spell	false
wh_main_spell_light_net_of_amyntok_upgraded		true	wh_main_spell_light_net_of_amyntok		wh_type_area_of_hexes	spell_previews/light/wh_main_spell_light_net_of_amyntok	wh_main_anc_group_uncommon	true	false	spell	false
wh_main_spell_light_phas_protection		true	wh_main_spell_light_phas_protection	wh_main_spell_light_phas_protection_upgraded	wh_type_augment	spell_previews/light/wh_main_spell_light_phas_protection	wh_main_anc_group_common	true	false	spell	false
wh_main_spell_light_phas_protection_upgraded		true	wh_main_spell_light_phas_protection		wh_type_augment	spell_previews/light/wh_main_spell_light_phas_protection	wh_main_anc_group_common	true	false	spell	false
wh_main_spell_light_shems_burning_gaze		true	wh_main_spell_light_shems_burning_gaze	wh_main_spell_light_shems_burning_gaze_upgraded	wh_type_magic_missiles	spell_previews/light/wh_main_spell_light_shems_burning_gaze	wh_main_anc_group_common	true	false	spell	false
wh_main_spell_light_shems_burning_gaze_bound		false	wh_main_spell_light_shems_burning_gaze		wh_type_magic_missiles	spell_previews/light/wh_main_spell_light_shems_burning_gaze	wh_main_anc_group_common	false	false	bound	false
wh_main_spell_light_shems_burning_gaze_upgraded		true	wh_main_spell_light_shems_burning_gaze		wh_type_magic_missiles	spell_previews/light/wh_main_spell_light_shems_burning_gaze	wh_main_anc_group_common	true	false	spell	false
wh_main_spell_lil_waaagh_curse_of_da_bad_moon		true	wh_main_spell_lil_waaagh_curse_of_da_bad_moon	wh_main_spell_lil_waaagh_curse_of_da_bad_moon_upgraded	wh_type_vortex	spell_previews/lil_waaagh/wh_main_spell_lil_waaagh_curse_of_da_bad_moon	wh_main_anc_group_rare	true	false	spell	false
wh_main_spell_lil_waaagh_curse_of_da_bad_moon_upgraded		true	wh_main_spell_lil_waaagh_curse_of_da_bad_moon		wh_type_vortex	spell_previews/lil_waaagh/wh_main_spell_lil_waaagh_curse_of_da_bad_moon	wh_main_anc_group_rare	true	false	spell	false
wh_main_spell_lil_waaagh_gorkll_fix_it		true	wh_main_spell_lil_waaagh_gorkll_fix_it		wh_type_hex	spell_previews/lil_waaagh/wh_main_spell_lil_waaagh_gorkll_fix_it	wh_main_anc_group_uncommon	true	false	spell	false
wh_main_spell_lil_waaagh_itchy_nuisance		true	wh_main_spell_lil_waaagh_itchy_nuisance		wh_type_hex	spell_previews/lil_waaagh/wh_main_spell_lil_waaagh_itchy_nuisance	wh_main_anc_group_uncommon	true	false	spell	false
wh_main_spell_lil_waaagh_night_shroud		true	wh_main_spell_lil_waaagh_night_shroud	wh_main_spell_lil_waaagh_night_shroud_upgraded	wh_type_hiding	spell_previews/lil_waaagh/wh_main_spell_lil_waaagh_night_shroud	wh_main_anc_group_rare	true	false	spell	false
wh_main_spell_lil_waaagh_night_shroud_upgraded		true	wh_main_spell_lil_waaagh_night_shroud		wh_type_hiding	spell_previews/lil_waaagh/wh_main_spell_lil_waaagh_night_shroud	wh_main_anc_group_rare	true	false	spell	false
wh_main_spell_lil_waaagh_sneaky_stabbin		true	wh_main_spell_lil_waaagh_sneaky_stabbin		wh_type_augment	spell_previews/lil_waaagh/wh_main_spell_lil_waaagh_sneaky_stabbin	wh_main_anc_group_common	true	false	spell	false
wh_main_spell_lil_waaagh_vindictive_glare		true	wh_main_spell_lil_waaagh_vindictive_glare	wh_main_spell_lil_waaagh_vindictive_glare_upgraded	wh_type_magic_missiles	spell_previews/lil_waaagh/wh_main_spell_lil_waaagh_vindictive_glare	wh_main_anc_group_common	true	false	spell	false
wh_main_spell_lil_waaagh_vindictive_glare_upgraded		true	wh_main_spell_lil_waaagh_vindictive_glare		wh_type_magic_missiles	spell_previews/lil_waaagh/wh_main_spell_lil_waaagh_vindictive_glare	wh_main_anc_group_common	true	false	spell	false
wh_main_spell_metal_final_transmutation		true	wh_main_spell_metal_final_transmutation	wh_main_spell_metal_final_transmutation_upgraded	wh_type_area_of_direct_damage	spell_previews/metal/wh_main_spell_metal_final_transmutation	wh_main_anc_group_rare	true	false	spell	false
wh_main_spell_metal_final_transmutation_upgraded		true	wh_main_spell_metal_final_transmutation		wh_type_area_of_direct_damage	spell_previews/metal/wh_main_spell_metal_final_transmutation	wh_main_anc_group_rare	true	false	spell	false
wh_main_spell_metal_gehennas_golden_hounds		true	wh_main_spell_metal_gehennas_golden_hounds	wh_main_spell_metal_gehennas_golden_hounds_upgraded	wh_type_vortex	spell_previews/metal/wh_main_spell_metal_gehennas_golden_hounds	wh_main_anc_group_uncommon	true	false	spell	false
wh_main_spell_metal_gehennas_golden_hounds_upgraded		true	wh_main_spell_metal_gehennas_golden_hounds		wh_type_vortex	spell_previews/metal/wh_main_spell_metal_gehennas_golden_hounds	wh_main_anc_group_uncommon	true	false	spell	false
wh_main_spell_metal_glittering_robe		true	wh_main_spell_metal_glittering_robe	wh_main_spell_metal_glittering_robe_upgraded	wh_type_augment	spell_previews/metal/wh_main_spell_metal_glittering_robe	wh_main_anc_group_uncommon	true	false	spell	false
wh_main_spell_metal_glittering_robe_upgraded		true	wh_main_spell_metal_glittering_robe		wh_type_area_of_augments	spell_previews/metal/wh_main_spell_metal_glittering_robe	wh_main_anc_group_uncommon	true	false	spell	false
